1633434057499095808 10.69852 -11.85487 1.19643 0.05184 -0.03235 -0.21859 0.97390
1633434057899719936 12.46348 -13.26382 1.52524 0.06471 -0.01835 -0.23289 0.97017
1633434058200730112 13.41693 -14.30978 1.66908 0.07147 -0.01631 -0.24407 0.96698
1633434058499950848 14.46748 -15.60928 1.77482 0.07277 -0.01680 -0.25407 0.96430
1633434058802660096 15.58182 -16.91568 1.99213 0.07396 -0.01502 -0.26413 0.96153
1633434059100158976 16.65177 -18.18137 2.18738 0.07504 -0.01328 -0.27475 0.95849
1633434059299653888 17.37062 -18.89306 2.41894 0.07771 -0.00865 -0.28173 0.95630
1633434059602348032 18.67743 -20.76444 2.60338 0.07976 -0.00610 -0.29304 0.95275
1633434059801629952 19.43734 -21.89404 2.74280 0.08163 -0.00538 -0.29959 0.95055
1633434060001754880 20.28662 -23.16596 2.87888 0.08245 -0.00481 -0.30649 0.94828
1633434060300410112 21.64556 -25.01917 3.09444 0.08316 -0.00061 -0.31627 0.94502
1633434060601923840 22.97342 -27.19529 3.22955 0.08358 0.00328 -0.32579 0.94173
1633434060899874816 24.37182 -29.42219 3.39699 0.08413 0.00399 -0.33578 0.93817
1633434061201462016 25.82459 -31.81918 3.58769 0.08688 0.00141 -0.34578 0.93428
1633434061502085888 27.28423 -34.25232 3.79184 0.08922 0.00068 -0.35570 0.93033
1633434061899933184 29.79354 -37.44939 4.15799 0.08906 0.00994 -0.36710 0.92585
1633434062299962880 31.29465 -41.22385 4.28218 0.09107 0.00756 -0.37810 0.92124
1633434062601485056 33.33520 -44.27828 4.43518 0.09315 0.01422 -0.38529 0.91797
1633434062900100096 34.71413 -47.46138 4.53456 0.09269 0.01731 -0.39237 0.91496
1633434063201080064 36.48255 -50.79421 4.65167 0.09500 0.01582 -0.40026 0.91133
1633434063499980800 38.37654 -54.28177 4.75225 0.09816 0.01594 -0.40821 0.90746
1633434063800337152 40.37739 -57.91652 4.85739 0.09896 0.01664 -0.41557 0.90401
1633434064099628800 42.36073 -61.75546 4.94647 0.10235 0.01786 -0.41931 0.90188
1633434064400860928 45.05820 -65.62269 5.14385 0.10123 0.01424 -0.41767 0.90283
1633434064699613184 46.66688 -69.93370 5.11483 0.09130 0.01376 -0.41834 0.90359
1633434065001323008 48.88157 -74.32642 5.14407 0.08978 0.02077 -0.42062 0.90254
1633434065299460864 51.19351 -78.93969 5.14071 0.09875 0.01973 -0.42536 0.89940
1633434065603058944 54.23629 -83.81286 5.17971 0.10001 0.01918 -0.43136 0.89642
1633434065899936000 57.47523 -88.57424 5.27346 0.09507 0.02279 -0.43762 0.89383
1633434066199922944 59.11778 -94.10669 5.11250 0.09572 0.02176 -0.44487 0.89020
1633434066602484992 64.62554 -100.96647 5.30287 0.09816 0.03079 -0.45591 0.88406
1633434067001383168 68.59065 -109.04114 5.16542 0.09605 0.02745 -0.46900 0.87753
1633434067401271040 72.76460 -117.25557 5.03307 0.09731 0.02800 -0.48322 0.86962
1633434067700047104 74.71314 -124.26288 4.66513 0.10023 0.02555 -0.49348 0.86359
1633434068101116928 79.53783 -133.54397 4.40598 0.10367 0.03225 -0.50752 0.85477
1633434068500112128 83.32860 -143.24841 4.02922 0.10429 0.03710 -0.52126 0.84619
1633434068900249088 88.04037 -152.76550 3.84204 0.10401 0.04737 -0.53532 0.83688
1633434069300409088 92.27727 -163.25919 3.44158 0.10649 0.04916 -0.55063 0.82647
1633434069801688832 97.71375 -176.97024 2.86617 0.11071 0.04608 -0.57011 0.81277
1633434070203895040 101.81027 -188.64670 2.24591 0.11513 0.04422 -0.58356 0.80265
1633434070701437952 107.04326 -203.62550 1.47465 0.11221 0.04187 -0.59879 0.79190
1633434071102181888 111.75763 -215.94133 0.94024 0.10647 0.04610 -0.60928 0.78442
1633434071402861056 113.61788 -226.63572 0.08329 0.11413 0.04634 -0.61730 0.77702
1633434071702115072 116.02083 -237.10857 -0.64642 0.11967 0.04848 -0.62517 0.76974
1633434072003226112 118.24433 -248.00546 -1.48036 0.12134 0.04801 -0.63266 0.76336
1633434072302054912 120.75065 -259.16934 -2.26296 0.12263 0.04613 -0.64049 0.75671
1633434072603315200 123.75300 -271.16702 -3.14004 0.12515 0.04823 -0.64791 0.74981
1633434072803276032 125.53518 -278.97196 -3.74444 0.12637 0.04839 -0.65286 0.74529
1633434073102746112 128.48756 -290.80469 -4.57280 0.12618 0.04989 -0.66021 0.73872
1633434073403953152 130.90639 -303.08102 -5.52020 0.12709 0.04872 -0.66693 0.73259
1633434073702861056 133.51461 -315.38516 -6.49707 0.12908 0.04761 -0.67365 0.72614
1633434074003164928 136.23206 -328.17533 -7.52113 0.13146 0.04741 -0.68022 0.71956
1633434074202940928 137.66758 -336.99717 -8.30059 0.13347 0.04606 -0.68444 0.71527
1633434074403704832 139.41100 -346.07504 -9.06368 0.13354 0.04636 -0.68875 0.71108
1633434074702822912 142.10683 -359.70585 -10.19550 0.13210 0.04711 -0.69456 0.70563
1633434075002940928 144.77117 -373.54857 -11.40729 0.13382 0.04720 -0.70095 0.69896
1633434075302998016 147.39948 -387.72998 -12.69383 0.13858 0.04976 -0.70655 0.69218
1633434075603151104 150.17087 -402.12030 -13.96363 0.13987 0.05259 -0.71198 0.68611
1633434081804409856 0.74422 0.26280 0.13029 -0.01243 -0.00622 -0.02100 0.99968
1633434082104617984 1.72999 0.72584 0.30219 -0.01411 -0.01159 -0.02402 0.99954
1633434082304579072 2.42039 0.78895 0.45353 -0.01569 -0.03143 -0.02689 0.99902
1633434082605012992 2.91459 1.04362 0.53600 -0.02729 -0.08452 -0.03364 0.99548
1633434084005203968 0.18794 -0.05329 -0.00964 -0.01519 -0.01847 -0.01964 0.99952
1633434084205848832 0.52603 -0.23706 0.05185 -0.00427 0.00570 -0.01773 0.99982
1633434084405082880 0.60050 -0.22139 0.04024 0.00836 0.03849 -0.02277 0.99896
1633434084605509888 0.68964 -0.23052 0.03248 0.01695 0.07513 -0.02809 0.99663
1633434084805335040 0.79554 -0.23146 0.04094 0.01119 0.07581 -0.03203 0.99654
1633434085005307904 0.89942 -0.24527 0.04541 0.00207 0.07534 -0.03578 0.99651
1633434085206882048 0.99585 -0.25770 0.04378 -0.00478 0.07749 -0.03826 0.99625
1633434085504914944 1.16247 -0.30607 0.04437 -0.00409 0.08680 -0.04406 0.99524
1633434085805611008 1.33013 -0.34969 0.04220 -0.00490 0.09103 -0.04861 0.99465
1633434086105454080 1.54846 -0.44052 0.05808 -0.01637 0.08549 -0.05233 0.99483
1633434086305680896 1.67234 -0.49045 0.05959 -0.01628 0.08494 -0.05503 0.99473
1633434086605719040 1.90350 -0.57399 0.06130 -0.01959 0.08732 -0.05944 0.99421
1633434086906167040 2.11635 -0.60788 0.04688 0.00198 0.10407 -0.06425 0.99249
1633434087305895936 2.45877 -0.69957 0.05834 0.01038 0.10368 -0.06900 0.99216
1633434087605969920 2.72966 -0.77097 0.06980 0.01626 0.10199 -0.07150 0.99208
1633434087906401024 2.97827 -0.82468 0.08446 0.01897 0.09996 -0.07449 0.99202
1633434088206087168 3.19789 -0.88302 0.08289 0.02062 0.09490 -0.07807 0.99221
1633434088505341952 3.27943 -0.92084 0.08391 0.01440 0.08678 -0.07996 0.99291
1633434088806284800 3.48023 -0.97136 0.10250 0.01296 0.08242 -0.08241 0.99310
1633434089106564096 3.67204 -1.01879 0.11311 0.01099 0.08185 -0.08471 0.99298
1633434089406490112 3.90489 -1.08221 0.11415 0.01037 0.08180 -0.08652 0.99283
1633434089707075072 3.98088 -1.11854 0.10091 0.01078 0.08235 -0.08897 0.99257
1633434090006465024 4.10792 -1.17627 0.09913 0.01238 0.08345 -0.09163 0.99221
1633434090307964928 4.43412 -1.26838 0.10513 0.01339 0.08374 -0.09313 0.99204
1633434090606596864 4.75557 -1.36762 0.11461 0.01451 0.08129 -0.09449 0.99210
1633434090906017024 4.79164 -1.39349 0.09646 0.01343 0.07973 -0.09586 0.99211
1633434091206693888 5.14511 -1.48876 0.11621 0.01315 0.07729 -0.09649 0.99224
1633434091505758976 5.65426 -1.62584 0.13630 0.01441 0.07612 -0.09779 0.99219
1633434091806953984 6.05956 -1.74860 0.14947 0.01588 0.07719 -0.09936 0.99193
1633434092106036992 6.54528 -1.89681 0.16702 0.01751 0.07624 -0.10012 0.99190
1633434092406040832 7.18273 -2.08494 0.19297 0.01872 0.07706 -0.10125 0.99170
1633434092706435072 7.71627 -2.24500 0.22860 0.01703 0.07597 -0.10174 0.99176
1633434093006237952 8.24735 -2.41421 0.26179 0.01725 0.07344 -0.10231 0.99189
1633434093306449920 8.94300 -2.63257 0.30784 0.01827 0.07370 -0.10334 0.99174
1633434093606217984 9.85747 -2.90974 0.36908 0.02020 0.07330 -0.10411 0.99166
1633434093906934016 10.52264 -3.13759 0.40877 0.02066 0.07553 -0.10461 0.99143
1633434094206706944 11.53664 -3.46496 0.47417 0.02240 0.07819 -0.10558 0.99108
1633434094506669056 12.26980 -3.72777 0.51788 0.02236 0.07805 -0.10602 0.99104
1633434094806626048 13.07395 -4.00260 0.58469 0.02200 0.07793 -0.10668 0.99099
1633434095106718976 14.11604 -4.33734 0.66298 0.02237 0.07598 -0.10777 0.99102
1633434095406598144 14.96012 -4.64257 0.73630 0.02194 0.07404 -0.10917 0.99102
1633434095706664960 16.10408 -5.04684 0.83273 0.02327 0.07382 -0.11079 0.99083
1633434096006727936 17.13705 -5.42752 0.93133 0.02336 0.07557 -0.11319 0.99042
1633434096206917888 17.89634 -5.70495 1.01326 0.02352 0.07796 -0.11407 0.99013
1633434096506708992 18.95503 -6.12612 1.13364 0.02331 0.07473 -0.11647 0.99010
1633434096806796032 20.05551 -6.55698 1.25561 0.02283 0.07222 -0.11985 0.98990
1633434097106964224 21.20521 -7.00345 1.38330 0.02327 0.07432 -0.12382 0.98924
1633434097406894848 22.43931 -7.48978 1.52362 0.02379 0.07576 -0.12751 0.98865
1633434097707469824 23.73866 -8.02225 1.67035 0.02540 0.07586 -0.13217 0.98799
1633434098008027136 25.07384 -8.60228 1.82368 0.02591 0.07623 -0.13696 0.98730
1633434098309093120 26.47357 -9.21587 1.98775 0.02574 0.07567 -0.14197 0.98664
1633434098608411904 27.88319 -9.86636 2.15216 0.02522 0.07558 -0.14798 0.98578
1633434098908813056 29.39465 -10.59468 2.32691 0.02573 0.07582 -0.15406 0.98481
1633434099309359104 31.61364 -11.63846 2.56847 0.02726 0.07615 -0.16370 0.98319
1633434099708934144 33.53723 -12.67586 2.81246 0.02726 0.07645 -0.17396 0.98140
1633434100008389888 35.23764 -13.56705 3.00069 0.02853 0.07804 -0.18194 0.97979
1633434100309796096 37.03892 -14.53379 3.19260 0.02939 0.08019 -0.19035 0.97799
1633434100608972032 38.91655 -15.56264 3.39068 0.03099 0.08208 -0.19986 0.97589
1633434100909897216 40.77078 -16.60484 3.58463 0.03209 0.08264 -0.20870 0.97395
1633434101208937984 42.73881 -17.71074 3.79049 0.03217 0.08410 -0.21823 0.97173
1633434101510193152 44.58715 -18.80796 3.99815 0.03189 0.08490 -0.22782 0.96947
1633434101711895040 45.87411 -19.57943 4.15473 0.03218 0.08568 -0.23556 0.96754
1633434101909895936 47.08296 -20.34837 4.31605 0.03365 0.08523 -0.24220 0.96589
1633434102110569984 48.10810 -21.09099 4.47190 0.03436 0.08437 -0.25006 0.96393
1633434102310502912 49.11354 -21.87900 4.62883 0.03583 0.08415 -0.25802 0.96180
1633434102510387968 50.05446 -22.69387 4.78663 0.03647 0.08445 -0.26585 0.95962
1633434102710417152 50.69481 -23.39671 4.93167 0.03481 0.08411 -0.27374 0.95749
1633434102910723840 51.39464 -24.17721 5.07114 0.03333 0.08352 -0.28191 0.95522
1633434103111076096 52.02582 -25.00400 5.22079 0.03173 0.08177 -0.29031 0.95290
1633434103310444032 52.77013 -25.91272 5.37156 0.03061 0.08009 -0.29846 0.95056
1633434103510567936 53.26342 -26.71816 5.52349 0.02782 0.07843 -0.30663 0.94818
1633434103710738944 54.14961 -27.72730 5.69473 0.02711 0.07668 -0.31494 0.94562
1633434103911128064 54.63190 -28.52873 5.86330 0.02390 0.07466 -0.32305 0.94313
1633434104110921984 55.24171 -29.41921 6.01874 0.02108 0.07379 -0.33117 0.94045
1633434104310596096 56.01157 -30.42365 6.17649 0.02019 0.07331 -0.33955 0.93751
1633434104510979840 56.73018 -31.41285 6.36327 0.01913 0.07215 -0.34816 0.93446
1633434104711122944 57.37993 -32.38243 6.55767 0.01682 0.07072 -0.35619 0.93158
1633434104911368960 58.00158 -33.36066 6.75832 0.01402 0.06939 -0.36457 0.92848
1633434105110765824 58.65764 -34.39586 6.96210 0.01217 0.06804 -0.37278 0.92534
1633434105310425088 59.27779 -35.42347 7.16619 0.01071 0.06696 -0.38102 0.92208
1633434105510648064 59.93479 -36.52830 7.38252 0.00975 0.06606 -0.38941 0.91864
1633434105711798016 60.48284 -37.56289 7.59269 0.00815 0.06520 -0.39777 0.91513
1633434105911523072 61.07753 -38.65077 7.79429 0.00746 0.06434 -0.40602 0.91156
1633434106110912000 61.66152 -39.72915 7.97843 0.00652 0.06435 -0.41386 0.90804
1633434106311100928 62.26923 -40.89055 8.18601 0.00518 0.06403 -0.42247 0.90410
1633434106511065856 62.88446 -42.14122 8.41539 0.00435 0.06203 -0.43105 0.90018
1633434106711159040 63.49378 -43.40074 8.63915 0.00406 0.06076 -0.43975 0.89605
1633434106911520000 64.14285 -44.76552 8.87624 0.00407 0.05976 -0.44859 0.89173
1633434107112463104 64.69212 -46.03309 9.09896 0.00366 0.05966 -0.45717 0.88737
1633434107311186176 65.23605 -47.35255 9.33136 0.00427 0.05911 -0.46591 0.88284
1633434107511346944 65.77265 -48.72421 9.57578 0.00392 0.05862 -0.47461 0.87824
1633434107712408064 66.27265 -50.08383 9.81823 0.00322 0.05840 -0.48340 0.87344
1633434107912066816 66.77946 -51.52172 10.06996 0.00313 0.05681 -0.49194 0.86877
1633434108111661824 67.20679 -52.85917 10.30992 0.00306 0.05579 -0.50036 0.86401
1633434108311456000 67.68502 -54.36953 10.57103 0.00266 0.05440 -0.50883 0.85914
1633434108512547072 68.11067 -55.83900 10.82107 0.00195 0.05388 -0.51694 0.85432
1633434108711822080 68.49690 -57.28391 11.06331 0.00249 0.05365 -0.52532 0.84921
1633434108911799808 68.86216 -58.77639 11.31232 0.00348 0.05313 -0.53344 0.84416
1633434109112520960 69.25324 -60.42175 11.58171 0.00467 0.05265 -0.54150 0.83904
1633434109311688960 69.59769 -62.01840 11.84507 0.00509 0.05244 -0.54916 0.83405
1633434109511607808 69.92495 -63.66496 12.11814 0.00537 0.05162 -0.55660 0.82916
1633434109713188864 70.22380 -65.31854 12.39173 0.00541 0.05123 -0.56383 0.82428
1633434109912868096 70.46768 -66.84838 12.64033 0.00560 0.05159 -0.57090 0.81938
1633434110112700928 70.71280 -68.54532 12.91905 0.00587 0.05162 -0.57762 0.81465
1633434110311603968 70.90452 -70.16770 13.18402 0.00662 0.05148 -0.58444 0.80977
1633434110512131840 71.07332 -71.86102 13.45090 0.00854 0.05096 -0.59134 0.80476
1633434110711764224 71.21104 -73.53591 13.71387 0.00969 0.05001 -0.59756 0.80021
1633434110912722176 71.33099 -75.25425 13.98011 0.00915 0.04940 -0.60383 0.79553
1633434111112984832 71.42117 -77.04204 14.25898 0.00879 0.04901 -0.60972 0.79105
1633434111410382080 71.54891 -79.87341 14.69889 0.00928 0.04945 -0.61793 0.78462
1633434111711260160 71.57805 -82.59471 15.11719 0.01092 0.04884 -0.62678 0.77759
1633434112011296000 71.57216 -85.54119 15.55696 0.01150 0.04871 -0.63532 0.77063
1633434112312890112 71.49037 -88.42210 15.98050 0.01136 0.04932 -0.64334 0.76390
1633434112611761920 71.37952 -91.57520 16.42947 0.01260 0.04885 -0.65149 0.75698
1633434112913348864 71.21436 -94.34043 16.80834 0.01315 0.04929 -0.65972 0.74978
1633434113113532160 71.07543 -97.05315 17.17180 0.01417 0.04806 -0.66473 0.74540
1633434113312834048 70.88715 -99.23137 17.46467 0.01522 0.04755 -0.67012 0.74058
1633434113513505024 70.68128 -101.62100 17.77549 0.01632 0.04709 -0.67549 0.73569
1633434113713694976 70.45304 -103.65464 18.03786 0.01701 0.04783 -0.68054 0.73095
1633434114012168960 70.08453 -106.83359 18.45272 0.01790 0.04823 -0.68800 0.72389
1633434114313209088 69.64716 -110.03957 18.86039 0.01850 0.04872 -0.69569 0.71645
1633434114513853952 69.29006 -112.29829 19.13986 0.01891 0.04875 -0.70072 0.71151
1633434114812318208 68.75286 -115.30747 19.52177 0.01978 0.04930 -0.70848 0.70373
1633434115012411136 68.32269 -117.50109 19.79457 0.02045 0.04954 -0.71352 0.69859
1633434115212244992 67.85055 -119.75943 20.07776 0.02128 0.05019 -0.71849 0.69339
1633434115514290176 67.12732 -123.08087 20.48757 0.02172 0.05101 -0.72591 0.68555
1633434115714464000 66.62727 -125.05095 20.72523 0.02150 0.05127 -0.73102 0.68009
1633434115913971968 66.00138 -127.52247 21.01769 0.02271 0.05066 -0.73613 0.67456
1633434116114671104 65.48382 -129.29350 21.23124 0.02304 0.05183 -0.74122 0.66886
1633434116314351104 64.83238 -131.59558 21.50299 0.02355 0.05238 -0.74629 0.66314
1633434116514230016 64.21247 -133.56221 21.74171 0.02381 0.05298 -0.75106 0.65768
1633434116712901120 63.60523 -135.39737 21.95530 0.02405 0.05325 -0.75609 0.65186
1633434116914222080 62.95787 -137.25438 22.17280 0.02376 0.05347 -0.76079 0.64636
1633434117114980864 62.32841 -138.92054 22.35885 0.02335 0.05411 -0.76544 0.64080
1633434117315119872 61.59280 -140.88352 22.59187 0.02348 0.05479 -0.76993 0.63534
1633434117514748928 60.90623 -142.49286 22.79387 0.02320 0.05574 -0.77439 0.62982
1633434117714989824 60.27959 -143.81310 22.94694 0.02350 0.05655 -0.77858 0.62455
1633434117914760960 59.62583 -145.14745 23.09836 0.02388 0.05717 -0.78297 0.61896
1633434118115143936 58.85049 -146.83684 23.30206 0.02407 0.05770 -0.78697 0.61381
1633434118314956800 57.97557 -148.76520 23.52835 0.02447 0.05663 -0.79064 0.60916
1633434118515149056 57.36519 -149.79467 23.66701 0.02365 0.05689 -0.79418 0.60455
1633434118715215872 56.49450 -151.60943 23.88274 0.02222 0.05759 -0.79776 0.59981
1633434118914924032 55.86459 -152.67991 24.01252 0.02047 0.05844 -0.80083 0.59569
1633434119115619840 55.13382 -154.00688 24.16491 0.02031 0.05818 -0.80388 0.59159
1633434119314820096 54.38346 -155.38488 24.32690 0.02045 0.05854 -0.80741 0.58672
1633434119514978048 53.63081 -156.76930 24.47846 0.01979 0.05882 -0.81008 0.58303
1633434119714787072 52.96987 -157.89924 24.59637 0.01918 0.05904 -0.81300 0.57895
1633434119915621120 52.03540 -159.68598 24.79022 0.01942 0.05887 -0.81590 0.57486
