1633433983488846080 0.11993 -0.74681 0.01956 -0.01577 0.01339 -0.02373 0.99950
1633433983588756992 0.12492 -0.95009 0.06564 -0.02372 0.00904 -0.02552 0.99935
1633433983687848192 0.12870 -1.09847 0.09325 -0.02437 0.01519 -0.02720 0.99922
1633433983789257984 0.12293 -1.30415 0.10248 -0.03102 0.02211 -0.02885 0.99886
1633433983888779008 0.12785 -1.47575 0.13936 -0.04343 0.03594 -0.03016 0.99795
1633433983989094912 0.13835 -1.74407 0.19821 -0.05396 0.06036 -0.03081 0.99624
1633433984089075968 0.13295 -1.94022 0.17799 -0.03712 0.04768 -0.03475 0.99757
1633433984189264896 0.13732 -2.04989 0.18679 -0.03295 0.03620 -0.03770 0.99809
1633433984289127168 0.13378 -2.15187 0.21094 -0.03742 0.02058 -0.04020 0.99828
1633433984388276224 0.12821 -2.25464 0.23243 -0.03779 0.00671 -0.04275 0.99835
1633433984489146112 0.11904 -2.36356 0.25007 -0.03543 -0.01363 -0.04569 0.99823
1633433984588888832 0.10750 -2.47603 0.25902 -0.03263 -0.03854 -0.04877 0.99753
1633433984689270016 0.09911 -2.58950 0.26657 -0.02950 -0.05592 -0.05145 0.99667
1633433984788990976 0.08832 -2.69331 0.25345 -0.02429 -0.07969 -0.05392 0.99506
1633433984889393920 0.11572 -2.64983 0.15433 -0.01250 -0.08973 -0.05521 0.99436
1633433984989284096 0.13110 -2.62170 0.14209 -0.01294 -0.08203 -0.05731 0.99490
1633433985089704960 0.15004 -2.56838 0.13174 -0.01086 -0.07406 -0.05925 0.99543
1633433985189182976 0.16541 -2.51603 0.12085 -0.01025 -0.06733 -0.06114 0.99580
1633433985289026048 0.17501 -2.49384 0.11392 -0.01069 -0.06459 -0.06312 0.99586
1633433985389643008 0.17372 -2.51591 0.13389 -0.01836 -0.06342 -0.06557 0.99566
1633433985489562880 0.18287 -2.52640 0.14026 -0.01994 -0.06274 -0.06792 0.99552
1633433985589409024 0.18861 -2.56671 0.14723 -0.02113 -0.06232 -0.07029 0.99535
1633433985689480960 0.19042 -2.62496 0.15593 -0.02151 -0.06420 -0.07264 0.99506
1633433985789200128 0.19849 -2.62518 0.17975 -0.02547 -0.06416 -0.07525 0.99477
1633433985889466880 0.20772 -2.63719 0.18540 -0.02537 -0.06398 -0.07763 0.99460
1633433985990439936 0.21513 -2.66263 0.19400 -0.02492 -0.06543 -0.07991 0.99434
1633433986089768960 0.24028 -2.54064 0.21314 -0.02921 -0.06554 -0.08249 0.99401
