1633433980773734144 0.07181 -0.18265 -0.01475 0.01342 -0.00170 -0.01798 0.99975
1633433980840583936 0.07652 -0.19472 -0.01566 0.01294 -0.00140 -0.01919 0.99973
1633433980940825088 0.08280 -0.21213 -0.01665 0.01145 -0.00115 -0.02083 0.99972
1633433981007675904 0.08696 -0.22462 -0.01736 0.00974 -0.00069 -0.02201 0.99971
1633433981141346816 0.09620 -0.25250 -0.01954 0.00608 -0.00068 -0.02466 0.99968
1633433981174772992 0.09867 -0.25898 -0.02005 0.00559 -0.00070 -0.02532 0.99966
1633433981275013888 0.10529 -0.28002 -0.02158 0.00583 -0.00067 -0.02710 0.99962
1633433981375261184 0.10945 -0.30030 -0.02316 0.00632 0.00020 -0.02886 0.99956
1633433981475537152 0.11306 -0.31590 -0.02450 0.00652 0.00298 -0.03090 0.99950
1633433981575779072 0.11819 -0.33381 -0.02579 0.00627 0.00370 -0.03283 0.99943
1633433981642627072 0.12149 -0.34574 -0.02654 0.00618 0.00388 -0.03407 0.99939
1633433981742872064 0.12655 -0.36425 -0.02774 0.00622 0.00418 -0.03587 0.99933
1633433981843117056 0.13150 -0.38213 -0.02902 0.00614 0.00423 -0.03763 0.99926
1633433981976784896 0.13799 -0.40551 -0.03092 0.00664 0.00444 -0.04024 0.99916
1633433982077060864 0.14335 -0.42330 -0.03230 0.00627 0.00459 -0.04209 0.99908
1633433982177306880 0.14825 -0.44043 -0.03344 0.00574 0.00473 -0.04394 0.99901
1633433982244151040 0.15131 -0.45184 -0.03424 0.00544 0.00505 -0.04517 0.99895
1633433982344398080 0.15582 -0.46844 -0.03538 0.00513 0.00570 -0.04691 0.99887
1633433982444640000 0.16010 -0.48593 -0.03668 0.00474 0.00616 -0.04867 0.99878
1633433982478068224 0.16147 -0.49182 -0.03695 0.00529 0.00608 -0.04932 0.99875
1633433982578339072 0.16524 -0.50934 -0.03831 0.00490 0.00686 -0.05125 0.99865
1633433982678585088 0.16809 -0.52766 -0.03997 0.00602 0.00723 -0.05307 0.99855
1633433982745404928 0.17022 -0.53827 -0.04092 0.00708 0.00733 -0.05434 0.99847
1633433982845675008 0.17480 -0.55264 -0.04237 0.00715 0.00669 -0.05624 0.99837
1633433982945921024 0.17853 -0.56674 -0.04374 0.00708 0.00665 -0.05816 0.99826
1633433983046194176 0.18305 -0.58127 -0.04440 0.00745 0.00648 -0.05995 0.99815
1633433983146443008 0.18556 -0.59949 -0.04532 0.00916 0.00826 -0.06166 0.99802
1633433983246681856 0.19076 -0.62008 -0.04574 0.00691 0.01041 -0.06363 0.99790
1633433983280112128 0.19351 -0.62596 -0.04577 0.00642 0.01104 -0.06433 0.99785
1633433983380336896 0.20092 -0.64360 -0.04633 0.00402 0.00959 -0.06642 0.99774
1633433983447185920 0.20524 -0.65680 -0.04716 0.00294 0.00654 -0.06785 0.99767
1633433983480611072 0.20502 -0.65741 -0.04912 0.00364 0.00465 -0.06844 0.99764
1633433983580854784 0.20671 -0.66651 -0.05156 0.00375 0.00585 -0.07038 0.99750
1633433983681097984 0.20802 -0.67701 -0.05261 0.00465 0.00885 -0.07237 0.99733
1633433983747948032 0.20916 -0.68526 -0.05321 0.00583 0.01111 -0.07362 0.99721
1633433983848193024 0.21063 -0.69647 -0.05317 0.00776 0.01438 -0.07534 0.99702
1633433983948470016 0.21248 -0.70874 -0.05298 0.00840 0.01652 -0.07731 0.99683
1633433983981890048 0.21431 -0.71362 -0.05277 0.00815 0.01659 -0.07795 0.99679
1633433984082137088 0.21853 -0.72830 -0.05283 0.00670 0.01560 -0.07984 0.99666
1633433984182380032 0.22226 -0.74322 -0.05407 0.00500 0.01350 -0.08199 0.99653
1633433984282657024 0.22619 -0.75727 -0.05597 0.00472 0.01221 -0.08419 0.99636
1633433984416326912 0.23019 -0.77469 -0.05842 0.00572 0.01295 -0.08726 0.99609
1633433984449750784 0.23081 -0.77869 -0.05899 0.00622 0.01327 -0.08796 0.99602
1633433984549995776 0.23322 -0.79074 -0.06040 0.00744 0.01475 -0.08991 0.99581
1633433984583425024 0.23447 -0.79483 -0.06057 0.00758 0.01571 -0.09060 0.99573
1633433984683665920 0.23766 -0.80797 -0.06078 0.00776 0.01673 -0.09265 0.99553
1633433984783915008 0.24090 -0.82172 -0.06122 0.00684 0.01648 -0.09493 0.99532
1633433984884182016 0.24417 -0.83590 -0.06211 0.00557 0.01569 -0.09722 0.99512
1633433984951003904 0.24632 -0.84534 -0.06271 0.00491 0.01545 -0.09865 0.99499
1633433985051281920 0.24901 -0.85965 -0.06352 0.00479 0.01539 -0.10070 0.99479
1633433985084672000 0.24964 -0.86408 -0.06365 0.00502 0.01540 -0.10141 0.99471
1633433985151525888 0.25100 -0.87247 -0.06376 0.00555 0.01605 -0.10290 0.99455
1633433985184948992 0.25137 -0.87652 -0.06372 0.00597 0.01621 -0.10363 0.99447
1633433985352039936 0.25454 -0.89648 -0.06351 0.00774 0.01810 -0.10746 0.99401
1633433985485709056 0.25760 -0.91390 -0.06384 0.00854 0.01869 -0.10998 0.99372
1633433985652803072 0.26181 -0.93676 -0.06552 0.00816 0.01880 -0.11323 0.99336
1633433985786475008 0.26561 -0.95497 -0.06772 0.00758 0.01797 -0.11627 0.99303
1633433985886717184 0.26875 -0.96848 -0.06985 0.00678 0.01674 -0.11871 0.99277
1633433986053811200 0.27520 -0.99935 -0.07349 0.00336 0.01489 -0.12239 0.99236
1633433986154087168 0.27715 -1.01343 -0.07466 0.00394 0.01457 -0.12468 0.99208
1633433986254332160 0.27845 -1.02478 -0.07529 0.00570 0.01513 -0.12687 0.99179
1633433986388001024 0.28039 -1.03917 -0.07549 0.00776 0.01663 -0.12961 0.99139
1633433986488247040 0.28177 -1.05189 -0.07557 0.00796 0.01746 -0.13179 0.99109
1633433986588517888 0.28311 -1.06540 -0.07585 0.00762 0.01810 -0.13359 0.99084
1633433986755611904 0.28573 -1.08833 -0.07657 0.00650 0.01799 -0.13701 0.99038
1633433986855855872 0.28777 -1.10118 -0.07739 0.00606 0.01749 -0.13922 0.99009
1633433986989528064 0.28964 -1.11691 -0.07892 0.00662 0.01662 -0.14185 0.98973
1633433987089806080 0.29084 -1.12828 -0.08026 0.00749 0.01653 -0.14402 0.98941
1633433987190042112 0.29196 -1.13885 -0.08131 0.00892 0.01649 -0.14633 0.98906
1633433987290284032 0.29307 -1.14969 -0.08190 0.01001 0.01661 -0.14840 0.98874
1633433987457377024 0.29468 -1.16956 -0.08211 0.00987 0.01746 -0.15161 0.98824
1633433987557654016 0.29571 -1.18200 -0.08247 0.00927 0.01756 -0.15368 0.98792
1633433987657895936 0.29681 -1.19361 -0.08291 0.00903 0.01724 -0.15564 0.98762
1633433987758141952 0.29749 -1.20436 -0.08373 0.00905 0.01681 -0.15746 0.98734
1633433987891808000 0.29832 -1.21865 -0.08498 0.00930 0.01645 -0.16024 0.98690
1633433987992086016 0.29918 -1.22920 -0.08620 0.00990 0.01610 -0.16249 0.98653
1633433988058906112 0.29994 -1.23600 -0.08700 0.01041 0.01603 -0.16386 0.98630
1633433988225997056 0.30138 -1.25362 -0.08815 0.01114 0.01595 -0.16716 0.98574
1633433988292846848 0.30151 -1.26105 -0.08842 0.01073 0.01598 -0.16837 0.98554
1633433988393091072 0.30173 -1.27215 -0.08874 0.01048 0.01608 -0.17030 0.98521
1633433988493367040 0.30208 -1.28300 -0.08919 0.01035 0.01589 -0.17226 0.98487
1633433988593612032 0.30255 -1.29359 -0.09004 0.00976 0.01527 -0.17408 0.98457
1633433988760704000 0.30310 -1.31170 -0.09179 0.00954 0.01473 -0.17732 0.98400
1633433988860947968 0.30345 -1.32212 -0.09282 0.00990 0.01453 -0.17937 0.98362
1633433988994620160 0.30392 -1.33429 -0.09389 0.01093 0.01405 -0.18198 0.98314
1633433989094892032 0.30413 -1.34324 -0.09433 0.01125 0.01419 -0.18382 0.98279
1633433989195142144 0.30416 -1.35290 -0.09482 0.01087 0.01401 -0.18582 0.98242
1633433989362226944 0.30453 -1.37070 -0.09623 0.00953 0.01276 -0.18913 0.98182
1633433989462472960 0.30468 -1.38042 -0.09719 0.00999 0.01218 -0.19094 0.98148
1633433989562750976 0.30475 -1.39060 -0.09781 0.00977 0.01209 -0.19276 0.98112
1633433989662995968 0.30455 -1.40001 -0.09851 0.01016 0.01251 -0.19475 0.98072
1633433989796659968 0.30435 -1.41174 -0.09908 0.01078 0.01308 -0.19746 0.98016
1633433989963757056 0.30409 -1.42792 -0.10029 0.01048 0.01275 -0.20043 0.97957
1633433990097443072 0.30383 -1.44048 -0.10134 0.01043 0.01253 -0.20299 0.97905
1633433990197699072 0.30348 -1.44866 -0.10187 0.01045 0.01238 -0.20482 0.97867
1633433990297942016 0.30306 -1.45783 -0.10234 0.00996 0.01212 -0.20669 0.97828
1633433990465039872 0.30264 -1.47340 -0.10339 0.00916 0.01148 -0.21000 0.97759
1633433990565284864 0.30232 -1.48334 -0.10406 0.00852 0.01094 -0.21175 0.97723
1633433990665564928 0.30180 -1.49358 -0.10477 0.00794 0.01026 -0.21347 0.97686
1633433990799230208 0.30130 -1.50995 -0.10608 0.00662 0.00891 -0.21586 0.97636
1633433990899473920 0.30156 -1.51893 -0.10701 0.00794 0.00761 -0.21801 0.97589
1633433991066566912 0.30160 -1.53438 -0.10894 0.00963 0.00596 -0.22073 0.97527
1633433991166811904 0.30084 -1.53956 -0.10909 0.01435 0.00629 -0.22226 0.97486
1633433991267087104 0.30053 -1.54678 -0.10941 0.01626 0.00596 -0.22374 0.97449
1633433991367328000 0.30027 -1.55555 -0.11012 0.01694 0.00522 -0.22493 0.97421
1633433991567845120 0.29959 -1.57250 -0.11094 0.01705 0.00388 -0.22736 0.97365
1633433991668088832 0.29897 -1.58082 -0.11160 0.01676 0.00342 -0.22835 0.97343
1633433991768364032 0.29864 -1.58817 -0.11230 0.01677 0.00296 -0.22942 0.97318
1633433991868604928 0.29841 -1.59592 -0.11301 0.01697 0.00227 -0.23038 0.97295
1633433992002275840 0.29790 -1.60646 -0.11388 0.01749 0.00101 -0.23119 0.97275
1633433992169369088 0.29698 -1.61831 -0.11418 0.01756 0.00075 -0.23254 0.97243
1633433992369889024 0.29590 -1.63247 -0.11429 0.01733 0.00074 -0.23377 0.97214
1633433992403284992 0.29560 -1.63516 -0.11431 0.01717 0.00062 -0.23389 0.97211
1633433992570380032 0.29448 -1.64685 -0.11431 0.01673 0.00087 -0.23472 0.97192
1633433992670650880 0.29404 -1.65323 -0.11451 0.01654 0.00096 -0.23524 0.97180
1633433992770893056 0.29370 -1.65979 -0.11482 0.01625 0.00095 -0.23573 0.97168
1633433992871140096 0.29342 -1.66616 -0.11540 0.01597 0.00059 -0.23626 0.97156
1633433993071661824 0.29304 -1.67855 -0.11661 0.01572 -0.00036 -0.23709 0.97136
1633433993171938048 0.29283 -1.68441 -0.11724 0.01578 -0.00093 -0.23746 0.97127
1633433993272179968 0.29265 -1.69010 -0.11785 0.01587 -0.00134 -0.23785 0.97117
1633433993372422912 0.29236 -1.69592 -0.11836 0.01561 -0.00168 -0.23817 0.97110
