1633433981976784896,-0.16479 -1.99710 -0.45461 -0.00551 0.04473 -0.05818 0.99729
1633433982043634944,-0.17391 -2.06334 -0.45783 -0.00663 0.04487 -0.05931 0.99721
1633433982143878912,-0.18031 -2.12824 -0.46458 -0.00812 0.04667 -0.06095 0.99702
1633433982244151040,-0.19486 -2.21864 -0.47008 -0.00948 0.04791 -0.06254 0.99685
1633433982277545984,-0.20502 -2.27437 -0.46886 -0.01008 0.04890 -0.06301 0.99676
1633433982377821952,-0.21969 -2.35227 -0.47348 -0.01109 0.05089 -0.06453 0.99656
1633433982478068224,-0.22805 -2.42136 -0.47838 -0.01097 0.05065 -0.06628 0.99645
1633433982544914944,-0.24711 -2.50401 -0.48037 -0.01113 0.05044 -0.06750 0.99638
1633433982645159936,-0.25737 -2.57329 -0.48473 -0.01143 0.05050 -0.06925 0.99625
1633433982678585088,-0.27665 -2.64547 -0.48343 -0.01141 0.04999 -0.06989 0.99624
1633433982845675008,-0.29485 -2.74446 -0.49278 -0.01132 0.05023 -0.07296 0.99601
1633433982879100928,-0.30995 -2.80803 -0.49099 -0.01201 0.05122 -0.07349 0.99591
1633433982945921024,-0.32404 -2.88051 -0.49198 -0.01293 0.05165 -0.07469 0.99578
1633433983046194176,-0.33184 -2.95711 -0.49541 -0.01264 0.05379 -0.07644 0.99554
1633433983146443008,-0.34322 -3.04898 -0.50021 -0.01007 0.05613 -0.07831 0.99530
1633433983246681856,-0.36526 -3.15440 -0.50635 -0.00988 0.05752 -0.08016 0.99507
1633433983280112128,-0.37280 -3.21711 -0.50477 -0.00957 0.05653 -0.08100 0.99506
1633433983380336896,-0.39561 -3.32422 -0.51102 -0.01141 0.05749 -0.08330 0.99480
1633433983447185920,-0.41368 -3.41132 -0.51246 -0.01452 0.05840 -0.08474 0.99458
1633433983547430912,-0.43505 -3.50218 -0.51834 -0.01254 0.05862 -0.08684 0.99442
1633433983647706112,-0.45366 -3.58676 -0.52439 -0.01060 0.05890 -0.08873 0.99426
1633433983681097984,-0.47479 -3.65620 -0.52244 -0.01234 0.06075 -0.08920 0.99408
1633433983781372928,-0.49380 -3.74343 -0.52631 -0.01176 0.06385 -0.09083 0.99375
1633433983848193024,-0.51239 -3.82585 -0.52737 -0.01209 0.06582 -0.09174 0.99353
1633433983881618944,-0.52960 -3.89647 -0.52604 -0.01193 0.06680 -0.09220 0.99343
1633433983981890048,-0.54300 -3.98968 -0.52733 -0.01288 0.06822 -0.09404 0.99314
1633433984082137088,-0.57184 -4.08579 -0.53308 -0.01479 0.06746 -0.09586 0.99300
1633433984249233920,-0.59517 -4.20236 -0.54371 -0.01680 0.06571 -0.09966 0.99271
1633433984416326912,-0.61239 -4.32836 -0.55008 -0.01540 0.06603 -0.10350 0.99232
1633433984483154176,-0.64386 -4.39223 -0.55790 -0.01583 0.06607 -0.10483 0.99217
1633433984650242048,-0.66811 -4.50375 -0.56697 -0.01604 0.06853 -0.10810 0.99164
1633433984783915008,-0.69410 -4.60717 -0.57322 -0.01787 0.06847 -0.11088 0.99131
1633433984884182016,-0.72054 -4.69884 -0.57799 -0.01890 0.06822 -0.11306 0.99106
1633433984984428800,-0.74881 -4.78713 -0.58341 -0.01964 0.06786 -0.11504 0.99085
1633433985151525888,-0.78019 -4.90284 -0.58968 -0.01875 0.06908 -0.11838 0.99039
1633433985251764992,-0.80875 -4.97964 -0.59480 -0.01746 0.06958 -0.12055 0.99011
1633433985385466112,-0.83714 -5.08342 -0.59852 -0.01632 0.06991 -0.12332 0.98977
1633433985485709056,-0.86585 -5.16029 -0.60386 -0.01620 0.07005 -0.12509 0.98954
1633433985652803072,-0.89704 -5.26417 -0.61118 -0.01704 0.07068 -0.12844 0.98905
1633433985786475008,-0.92768 -5.35771 -0.61794 -0.01905 0.06950 -0.13150 0.98869
1633433985886717184,-0.95582 -5.44243 -0.62326 -0.02051 0.06792 -0.13402 0.98844
1633433986053811200,-0.98842 -5.54715 -0.63196 -0.02263 0.06627 -0.13787 0.98797
1633433986154087168,-1.01916 -5.62880 -0.63578 -0.02267 0.06649 -0.14013 0.98764
1633433986187483136,-1.04618 -5.69113 -0.63625 -0.02265 0.06647 -0.14082 0.98754
1633433986354574848,-1.08156 -5.79150 -0.64151 -0.02166 0.06678 -0.14422 0.98705
1633433986454850816,-1.11167 -5.87343 -0.64374 -0.02164 0.06703 -0.14647 0.98670
1633433986555095040,-1.14213 -5.95551 -0.64585 -0.02194 0.06751 -0.14849 0.98636
1633433986655334912,-1.17270 -6.03780 -0.64795 -0.02243 0.06803 -0.15040 0.98603
1633433986822433024,-1.20762 -6.14068 -0.65213 -0.02427 0.06789 -0.15402 0.98543
1633433986889286144,-1.23623 -6.21458 -0.65396 -0.02498 0.06714 -0.15528 0.98527
1633433986989528064,-1.26756 -6.29731 -0.65706 -0.02548 0.06637 -0.15721 0.98500
1633433987089806080,-1.30004 -6.37758 -0.66006 -0.02497 0.06593 -0.15946 0.98468
1633433987190042112,-1.33211 -6.45657 -0.66297 -0.02427 0.06533 -0.16193 0.98434
1633433987290284032,-1.36354 -6.53667 -0.66531 -0.02415 0.06475 -0.16395 0.98404
1633433987390557952,-1.39520 -6.61789 -0.66685 -0.02459 0.06473 -0.16578 0.98373
1633433987557654016,-1.43259 -6.71786 -0.66903 -0.02583 0.06532 -0.16911 0.98309
1633433987657895936,-1.46421 -6.79958 -0.67051 -0.02667 0.06487 -0.17115 0.98274
1633433987758141952,-1.49667 -6.88177 -0.67189 -0.02743 0.06422 -0.17301 0.98244
1633433987858416128,-1.52963 -6.96215 -0.67400 -0.02773 0.06364 -0.17508 0.98210
1633433987958658048,-1.56244 -7.04110 -0.67651 -0.02755 0.06318 -0.17729 0.98174
1633433988092336896,-1.59877 -7.12969 -0.67955 -0.02726 0.06230 -0.17994 0.98132
1633433988225997056,-1.63348 -7.21711 -0.68167 -0.02720 0.06228 -0.18265 0.98083
1633433988292846848,-1.66336 -7.28726 -0.68160 -0.02746 0.06243 -0.18395 0.98057
1633433988393091072,-1.69614 -7.36735 -0.68189 -0.02802 0.06258 -0.18598 0.98016
1633433988493367040,-1.72879 -7.44699 -0.68234 -0.02855 0.06229 -0.18801 0.97977
1633433988660459008,-1.76731 -7.54412 -0.68473 -0.02948 0.06160 -0.19130 0.97915
1633433988693854208,-1.79493 -7.60602 -0.68467 -0.02952 0.06119 -0.19198 0.97904
1633433988760704000,-1.82505 -7.67562 -0.68551 -0.02946 0.06099 -0.19341 0.97878
1633433988794130176,-1.85237 -7.73705 -0.68556 -0.02936 0.06071 -0.19412 0.97866
1633433988994620160,-1.89502 -7.84096 -0.68875 -0.02886 0.05967 -0.19814 0.97793
1633433989261986048,-1.94573 -7.96193 -0.69082 -0.03012 0.05907 -0.20331 0.97687
1633433989362226944,-1.97924 -8.04017 -0.69216 -0.03019 0.05845 -0.20523 0.97650
1633433989495902976,-2.01709 -8.12866 -0.69372 -0.03060 0.05739 -0.20769 0.97603
1633433989596174080,-2.05157 -8.20690 -0.69425 -0.03080 0.05710 -0.20959 0.97563
1633433989696419840,-2.08599 -8.28438 -0.69467 -0.03082 0.05697 -0.21166 0.97519
1633433989796659968,-2.11982 -8.36089 -0.69493 -0.03080 0.05686 -0.21373 0.97475
1633433989963757056,-2.16079 -8.45569 -0.69620 -0.03115 0.05651 -0.21678 0.97409
1633433990097443072,-2.19900 -8.54130 -0.69720 -0.03130 0.05595 -0.21942 0.97352
1633433990164273920,-2.23037 -8.61120 -0.69731 -0.03154 0.05572 -0.22072 0.97323
1633433990297942016,-2.26903 -8.69817 -0.69766 -0.03189 0.05531 -0.22326 0.97267
1633433990398184960,-2.30379 -8.77657 -0.69768 -0.03200 0.05513 -0.22532 0.97220
1633433990498483968,-2.33849 -8.85433 -0.69783 -0.03223 0.05482 -0.22719 0.97177
1633433990665564928,-2.38050 -8.94820 -0.69890 -0.03262 0.05449 -0.23010 0.97109
1633433990765806080,-2.41608 -9.02632 -0.69911 -0.03260 0.05395 -0.23191 0.97069
1633433990899473920,-2.45539 -9.11250 -0.70036 -0.03253 0.05268 -0.23451 0.97014
1633433990999748864,-2.49026 -9.19132 -0.70127 -0.03192 0.05134 -0.23634 0.96979
1633433991099994880,-2.52526 -9.26868 -0.70209 -0.03068 0.05004 -0.23808 0.96947
1633433991267087104,-2.56674 -9.35849 -0.70363 -0.02830 0.04873 -0.24070 0.96896
1633433991367328000,-2.60072 -9.43479 -0.70405 -0.02774 0.04793 -0.24199 0.96870
1633433991500994816,-2.63826 -9.51792 -0.70376 -0.02815 0.04676 -0.24343 0.96838
1633433991668088832,-2.67893 -9.60778 -0.70358 -0.02920 0.04632 -0.24527 0.96791
1633433991868604928,-2.72127 -9.70311 -0.70453 -0.02936 0.04527 -0.24746 0.96739
1633433991902031872,-2.74818 -9.76323 -0.70411 -0.02931 0.04490 -0.24771 0.96735
1633433992069127936,-2.78694 -9.84979 -0.70382 -0.02940 0.04406 -0.24898 0.96706
1633433992169369088,-2.81950 -9.92267 -0.70301 -0.02946 0.04405 -0.24979 0.96685
1633433992369889024,-2.85980 -10.01360 -0.70233 -0.02954 0.04429 -0.25108 0.96650
1633433992403284992,-2.88654 -10.07345 -0.70159 -0.02955 0.04419 -0.25126 0.96646
1633433992570380032,-2.92384 -10.15624 -0.70089 -0.02979 0.04450 -0.25212 0.96621
1633433992670650880,-2.95463 -10.22495 -0.70029 -0.02975 0.04460 -0.25263 0.96608
1633433992871140096,-2.99250 -10.31110 -0.70047 -0.03020 0.04401 -0.25377 0.96579
1633433992971416832,-3.02599 -10.38810 -0.69987 -0.03044 0.04359 -0.25424 0.96568
1633433993071661824,-3.05530 -10.45439 -0.69973 -0.03059 0.04312 -0.25470 0.96557
1633433993171938048,-3.08094 -10.51111 -0.70042 -0.03069 0.04265 -0.25511 0.96548
1633433993372422912,-3.11670 -10.59260 -0.70097 -0.03107 0.04192 -0.25581 0.96532
1633433993472698880,-3.14574 -10.65754 -0.70098 -0.03116 0.04183 -0.25606 0.96525
1633433993606369024,-3.17584 -10.72548 -0.70081 -0.03162 0.04172 -0.25644 0.96514
1633433993773459968,-3.20806 -10.79929 -0.70100 -0.03245 0.04132 -0.25700 0.96498
1633433993907130880,-3.23762 -10.86720 -0.70144 -0.03321 0.04074 -0.25743 0.96487
1633433994007371776,-3.26901 -10.93853 -0.70121 -0.03365 0.04043 -0.25756 0.96483
1633433994074223104,-3.29000 -10.98470 -0.70181 -0.03369 0.04029 -0.25779 0.96477
1633433994174467072,-3.32115 -11.05496 -0.70164 -0.03371 0.04020 -0.25805 0.96471
1633433994308134144,-3.34677 -11.11210 -0.70248 -0.03375 0.04014 -0.25840 0.96461
1633433994475229952,-3.37826 -11.18411 -0.70274 -0.03362 0.04030 -0.25853 0.96458
1633433994575504128,-3.40398 -11.24146 -0.70297 -0.03359 0.04045 -0.25858 0.96456
1633433994675746048,-3.43367 -11.30839 -0.70274 -0.03357 0.04059 -0.25868 0.96453
1633433994775988992,-3.45514 -11.35603 -0.70368 -0.03350 0.04057 -0.25880 0.96450
1633433994876265984,-3.48376 -11.42152 -0.70377 -0.03329 0.04048 -0.25896 0.96446
1633433994976509952,-3.50487 -11.46916 -0.70465 -0.03310 0.04035 -0.25907 0.96445
1633433995076754944,-3.52895 -11.52414 -0.70545 -0.03303 0.04015 -0.25924 0.96441
1633433995277272832,-3.56075 -11.59727 -0.70635 -0.03256 0.03979 -0.25950 0.96437
1633433995344121088,-3.58176 -11.64446 -0.70697 -0.03235 0.03980 -0.25947 0.96439
1633433995477794048,-3.61041 -11.70951 -0.70735 -0.03154 0.03998 -0.25955 0.96438
1633433995578032896,-3.62867 -11.74920 -0.70850 -0.03086 0.04022 -0.25970 0.96436
1633433995711704064,-3.66425 -11.82999 -0.70786 -0.03020 0.04047 -0.25979 0.96435
1633433995778553088,-3.67064 -11.84368 -0.70962 -0.02992 0.04049 -0.25979 0.96435
1633433995878798080,-3.69099 -11.89051 -0.71028 -0.02978 0.04055 -0.25975 0.96436
1633433995979070976,-3.71017 -11.93331 -0.71110 -0.03132 0.03838 -0.25985 0.96438
1633433996079316992,-3.72863 -11.97699 -0.71218 -0.03017 0.03938 -0.25972 0.96441
1633433996279833088,-3.75153 -12.03230 -0.71360 -0.03025 0.03887 -0.25945 0.96450
1633433996380076032,-3.77238 -12.08146 -0.71508 -0.03015 0.03886 -0.25936 0.96453
1633433996480325888,-3.78263 -12.11118 -0.71650 -0.03004 0.03858 -0.25929 0.96456
1633433996580594176,-3.79621 -12.14818 -0.71796 -0.02915 0.03861 -0.25926 0.96459
1633433996680839168,-3.81337 -12.18622 -0.71958 -0.02667 0.03819 -0.25903 0.96474
1633433996847932160,-3.81900 -12.21193 -0.72331 -0.02384 0.03730 -0.25923 0.96480
1633433996981604096,-3.82679 -12.24676 -0.72359 -0.02038 0.03671 -0.25917 0.96492
1633433997081847040,-3.83101 -12.26428 -0.72424 -0.01750 0.03556 -0.25910 0.96504
1633433997282363904,-3.85110 -12.29862 -0.72529 -0.01655 0.03378 -0.25927 0.96507
1633433997382638848,-3.87020 -12.31738 -0.72722 -0.01921 0.03363 -0.25894 0.96512
1633433997416035840,-3.87922 -12.33333 -0.72754 -0.02069 0.03332 -0.25884 0.96512
1633433997583128832,-3.88945 -12.35684 -0.72679 -0.03041 0.03307 -0.25895 0.96485
1633433997683399936,-3.89546 -12.36881 -0.73052 -0.03419 0.03291 -0.25891 0.96474
1633433997883886080,-3.90086 -12.37897 -0.73363 -0.03341 0.03243 -0.25883 0.96480
1633433997917308928,-3.90706 -12.39120 -0.73509 -0.03314 0.03231 -0.25891 0.96479
1633433998084402944,-3.91164 -12.40117 -0.73595 -0.03055 0.03202 -0.25902 0.96486
1633434007107337984,-3.91759 -12.41147 -0.73744 -0.02759 0.03284 -0.25899 0.96493
1633434007307857920,-3.92441 -12.42434 -0.73855 -0.02801 0.03305 -0.25890 0.96493
1633434008343810048,-3.93031 -12.43791 -0.73960 -0.02990 0.03270 -0.25913 0.96483
1633434008410661888,-3.93841 -12.45400 -0.74066 -0.03102 0.03238 -0.25910 0.96481
1633434008510905088,-3.94539 -12.46918 -0.74146 -0.03284 0.03165 -0.25923 0.96474
1633434008711420160,-3.95536 -12.49615 -0.74035 -0.03615 0.03038 -0.25946 0.96460
1633434008811665152,-3.96254 -12.51437 -0.74265 -0.03746 0.02992 -0.25960 0.96453
1633434008945331968,-3.97212 -12.53797 -0.74416 -0.03807 0.02985 -0.25937 0.96457
1633434009145850880,-3.98523 -12.56929 -0.74708 -0.03664 0.03101 -0.25893 0.96470
1633434009179272960,-3.99297 -12.58503 -0.74877 -0.03607 0.03136 -0.25881 0.96475
1633434009246097152,-4.00519 -12.61127 -0.75047 -0.03485 0.03210 -0.25871 0.96479
1633434009346366976,-4.01036 -12.62180 -0.75286 -0.03262 0.03349 -0.25839 0.96491
1633434009513470976,-4.02379 -12.65032 -0.75330 -0.02980 0.03565 -0.25836 0.96493
1633434009613711104,-4.04097 -12.68773 -0.75291 -0.02979 0.03626 -0.25834 0.96491
1633434009713956096,-4.04125 -12.69105 -0.75493 -0.03053 0.03592 -0.25859 0.96484
1633434009814228992,-4.04875 -12.71130 -0.75644 -0.03204 0.03494 -0.25900 0.96471
1633434009914472960,-4.06911 -12.76004 -0.75678 -0.03326 0.03390 -0.25919 0.96466
1633434010114991872,-4.07487 -12.77698 -0.76022 -0.03589 0.03232 -0.25996 0.96441
1633434010215232000,-4.08442 -12.79902 -0.76209 -0.03672 0.03196 -0.26028 0.96430
1633434010315512832,-4.09518 -12.82329 -0.76382 -0.03735 0.03206 -0.26055 0.96421
1633434010449177856,-4.11247 -12.86104 -0.76518 -0.03777 0.03307 -0.26083 0.96408
1633434010549420032,-4.12540 -12.88763 -0.76703 -0.03797 0.03401 -0.26122 0.96393
1633434010649668096,-4.13956 -12.91789 -0.76875 -0.03824 0.03482 -0.26157 0.96380
1633434010816761088,-4.16347 -12.96963 -0.77075 -0.03797 0.03565 -0.26226 0.96359
1633434010917036032,-4.17879 -13.00296 -0.77346 -0.03715 0.03604 -0.26281 0.96346
1633434011050703104,-4.20048 -13.04924 -0.77695 -0.03565 0.03648 -0.26381 0.96323
1633434011150948096,-4.21783 -13.08519 -0.77996 -0.03449 0.03689 -0.26456 0.96304
1633434011251218944,-4.23771 -13.12450 -0.78266 -0.03398 0.03733 -0.26544 0.96281
1633434011418315008,-4.27346 -13.19551 -0.78347 -0.03495 0.03755 -0.26746 0.96220
1633434011518558976,-4.29614 -13.24117 -0.78447 -0.03619 0.03726 -0.26864 0.96184
1633434011618802944,-4.32063 -13.29037 -0.78604 -0.03733 0.03677 -0.26997 0.96144
1633434011719077120,-4.34682 -13.34185 -0.78847 -0.03785 0.03624 -0.27170 0.96095
1633434011852748032,-4.38564 -13.41639 -0.79156 -0.03764 0.03547 -0.27426 0.96026
1633434011952989952,-4.41731 -13.47595 -0.79459 -0.03737 0.03482 -0.27610 0.95977
1633434012053234176,-4.44883 -13.53442 -0.79726 -0.03722 0.03431 -0.27741 0.95942
1633434012220328192,-4.50989 -13.65168 -0.79680 -0.03811 0.03467 -0.27937 0.95880
1633434012320602880,-4.55156 -13.73000 -0.79610 -0.03933 0.03586 -0.28069 0.95832
1633434012454270976,-4.61337 -13.84622 -0.79424 -0.04098 0.03817 -0.28252 0.95762
1633434012621364992,-4.69729 -13.99592 -0.79255 -0.04112 0.03970 -0.28545 0.95669
1633434012654792192,-4.71364 -14.02392 -0.79590 -0.04059 0.03967 -0.28620 0.95649
1633434012755033088,-4.76476 -14.11301 -0.79985 -0.03925 0.03976 -0.28870 0.95579
1633434012855279872,-4.81810 -14.20488 -0.80438 -0.03795 0.03977 -0.29114 0.95510
1633434012955549952,-4.87476 -14.29967 -0.80842 -0.03676 0.03984 -0.29370 0.95436
1633434013055794944,-4.93516 -14.39898 -0.81092 -0.03560 0.03985 -0.29652 0.95353
1633434013156039936,-5.00147 -14.50612 -0.81188 -0.03476 0.03999 -0.29937 0.95267
1633434013256314112,-5.07109 -14.61753 -0.81282 -0.03457 0.03999 -0.30251 0.95168
1633434013356558080,-5.14371 -14.73319 -0.81372 -0.03473 0.03987 -0.30570 0.95066
1633434013456801024,-5.21416 -14.84379 -0.81483 -0.03534 0.03986 -0.30878 0.94964
1633434013557077760,-5.28858 -14.95665 -0.81601 -0.03608 0.03995 -0.31227 0.94847
1633434013657325056,-5.36671 -15.06864 -0.81715 -0.03637 0.04000 -0.31613 0.94717
1633434013757595904,-5.44633 -15.17852 -0.81892 -0.03598 0.04024 -0.32004 0.94586
1633434013857842944,-5.52926 -15.29454 -0.82049 -0.03479 0.04029 -0.32375 0.94464
1633434013958082816,-5.61068 -15.41043 -0.82249 -0.03284 0.04050 -0.32739 0.94345
1633434014058358016,-5.69273 -15.52261 -0.82564 -0.03039 0.04060 -0.33093 0.94229
1633434014158600960,-5.77803 -15.63367 -0.82905 -0.02833 0.03995 -0.33464 0.94107
1633434014258843904,-5.86274 -15.74333 -0.83059 -0.02707 0.03873 -0.33808 0.93993
1633434014359118848,-5.94894 -15.85832 -0.82943 -0.02689 0.03746 -0.34118 0.93887
1633434014459366144,-6.03791 -15.97577 -0.82631 -0.02790 0.03661 -0.34424 0.93775
1633434014559609856,-6.12560 -16.08994 -0.82311 -0.02905 0.03626 -0.34752 0.93652
1633434014659888896,-6.20812 -16.19493 -0.82170 -0.02994 0.03606 -0.35092 0.93523
1633434014760129024,-6.29328 -16.30062 -0.82240 -0.03027 0.03576 -0.35406 0.93405
1633434014860371200,-6.38064 -16.40581 -0.82378 -0.03006 0.03557 -0.35704 0.93293
1633434015027463936,-6.52802 -16.58307 -0.82380 -0.02944 0.03584 -0.36191 0.93106
1633434015127739904,-6.61389 -16.68655 -0.82299 -0.02977 0.03640 -0.36457 0.92999
1633434015227983104,-6.70336 -16.79365 -0.82069 -0.03087 0.03696 -0.36749 0.92878
1633434015328225024,-6.79401 -16.90277 -0.81833 -0.03230 0.03739 -0.37024 0.92762
1633434015428498944,-6.89000 -17.01829 -0.81663 -0.03381 0.03762 -0.37280 0.92653
1633434015528744960,-6.99015 -17.13786 -0.81549 -0.03512 0.03799 -0.37539 0.92542
1633434015629019904,-7.09779 -17.26419 -0.81324 -0.03645 0.03840 -0.37809 0.92425
1633434015762685184,-7.24372 -17.43270 -0.80741 -0.03951 0.03869 -0.38171 0.92263
1633434015862932992,-7.35258 -17.55833 -0.80277 -0.04184 0.03860 -0.38424 0.92148
1633434015963176960,-7.46837 -17.68907 -0.79894 -0.04268 0.03813 -0.38698 0.92031
1633434016063448832,-7.59235 -17.82651 -0.79539 -0.04241 0.03800 -0.38964 0.91920
1633434016163696896,-7.72045 -17.96880 -0.79203 -0.04226 0.03847 -0.39233 0.91805
1633434016330786048,-7.93746 -18.21006 -0.78224 -0.04299 0.03990 -0.39600 0.91638
1633434016431034112,-8.07745 -18.36082 -0.77554 -0.04323 0.04031 -0.39824 0.91537
1633434016564729088,-8.27581 -18.57279 -0.76868 -0.04308 0.04007 -0.40154 0.91395
1633434016664974848,-8.42308 -18.73065 -0.76583 -0.04333 0.03983 -0.40329 0.91318
1633434016832071168,-8.66115 -18.98818 -0.76007 -0.04322 0.03925 -0.40617 0.91193
1633434016965735936,-8.85818 -19.19564 -0.75670 -0.04184 0.03862 -0.40909 0.91072
1633434017032584960,-8.95588 -19.29694 -0.75654 -0.04107 0.03840 -0.41041 0.91017
1633434017132830976,-9.11290 -19.46049 -0.75422 -0.04048 0.03803 -0.41206 0.90946
1633434017266503168,-9.32935 -19.68759 -0.74907 -0.04020 0.03703 -0.41443 0.90844
1633434017366744064,-9.49419 -19.85798 -0.74596 -0.04035 0.03583 -0.41602 0.90775
1633434017533838080,-9.78182 -20.15045 -0.73919 -0.03970 0.03363 -0.41910 0.90645
1633434017667507968,-10.02296 -20.39161 -0.73672 -0.03857 0.03356 -0.42134 0.90546
1633434017767779072,-10.20629 -20.57528 -0.73534 -0.03771 0.03430 -0.42283 0.90477
1633434017934874112,-10.50875 -20.88355 -0.73191 -0.03552 0.03516 -0.42489 0.90386
1633434018068544000,-10.74209 -21.12053 -0.73374 -0.03407 0.03448 -0.42666 0.90311
1633434018168790016,-10.92847 -21.30503 -0.73612 -0.03294 0.03343 -0.42810 0.90251
1633434018269062912,-11.11320 -21.48541 -0.73823 -0.03187 0.03238 -0.42967 0.90184
1633434018369303040,-11.30904 -21.67619 -0.74030 -0.03052 0.03128 -0.43114 0.90123
1633434018469548032,-11.50699 -21.87213 -0.74120 -0.02872 0.03036 -0.43232 0.90075
1633434018636643840,-11.82271 -22.18061 -0.74229 -0.02544 0.02878 -0.43379 0.90019
1633434018736921088,-12.02622 -22.37138 -0.74264 -0.02421 0.02749 -0.43501 0.89968
1633434018837163008,-12.23138 -22.56353 -0.74151 -0.02358 0.02707 -0.43592 0.89927
1633434018937403904,-12.43392 -22.75857 -0.73671 -0.02337 0.02718 -0.43735 0.89858
1633434019071074048,-12.71555 -23.03269 -0.72943 -0.02397 0.02857 -0.43868 0.89787
1633434019171350016,-12.92374 -23.23001 -0.72574 -0.02467 0.02979 -0.43931 0.89750
1633434019271595008,-13.12734 -23.42074 -0.72307 -0.02536 0.03044 -0.44064 0.89681
1633434019405260032,-13.40115 -23.67547 -0.71817 -0.02613 0.03073 -0.44210 0.89606
1633434019472115968,-13.53553 -23.79888 -0.71576 -0.02679 0.03080 -0.44292 0.89563
1633434019572359168,-13.74340 -23.99091 -0.70967 -0.02798 0.03126 -0.44409 0.89500
1633434019672633856,-13.95550 -24.18760 -0.70257 -0.02936 0.03224 -0.44507 0.89443
1633434019772874240,-14.16655 -24.38199 -0.69417 -0.03136 0.03321 -0.44624 0.89375
1633434019873121024,-14.38071 -24.57771 -0.68494 -0.03415 0.03387 -0.44749 0.89299
1633434019973391104,-14.59540 -24.77230 -0.67656 -0.03712 0.03409 -0.44852 0.89235
1633434020073636096,-14.81045 -24.96483 -0.66872 -0.03922 0.03418 -0.44954 0.89175
1633434020207307008,-15.10368 -25.22507 -0.65796 -0.03986 0.03368 -0.45088 0.89106
1633434020274151936,-15.25063 -25.35099 -0.65688 -0.03887 0.03371 -0.45165 0.89071
1633434020374396928,-15.46948 -25.54030 -0.65355 -0.03737 0.03404 -0.45290 0.89013
1633434020474641920,-15.69186 -25.73256 -0.64959 -0.03586 0.03454 -0.45402 0.88960
1633434020574912000,-15.91701 -25.92438 -0.64469 -0.03439 0.03496 -0.45527 0.88900
1633434020675163136,-16.14555 -26.11625 -0.63852 -0.03305 0.03542 -0.45657 0.88837
1633434020742011904,-16.29918 -26.24414 -0.63480 -0.03208 0.03592 -0.45746 0.88793
1633434020842252032,-16.53040 -26.43548 -0.62774 -0.03113 0.03661 -0.45905 0.88711
1633434020942500096,-16.76332 -26.62538 -0.62282 -0.03050 0.03727 -0.46069 0.88625
1633434021042771200,-16.99858 -26.81580 -0.61873 -0.02999 0.03765 -0.46243 0.88535
1633434021076199168,-17.07818 -26.87741 -0.61848 -0.02977 0.03771 -0.46308 0.88501
1633434021176441856,-17.31677 -27.06710 -0.61380 -0.02923 0.03806 -0.46512 0.88395
1633434021276685056,-17.55724 -27.25614 -0.60995 -0.02850 0.03862 -0.46713 0.88289
