1633433985285191168,-0.16985 -2.24135 -0.78186 -0.01725 0.07001 -0.11897 0.99028
1633433985352039936,-0.17156 -2.26059 -0.78510 -0.01635 0.07054 -0.12039 0.99008
1633433985385466112,-0.17300 -2.27035 -0.78648 -0.01616 0.07055 -0.12104 0.99001
1633433985452282880,-0.17473 -2.29138 -0.78955 -0.01606 0.07053 -0.12225 0.98986
1633433985485709056,-0.17670 -2.30270 -0.79130 -0.01625 0.07029 -0.12281 0.98980
1633433985552530176,-0.17942 -2.32337 -0.79479 -0.01644 0.07037 -0.12407 0.98964
1633433985585954048,-0.18137 -2.33288 -0.79615 -0.01666 0.07044 -0.12463 0.98956
1633433985652803072,-0.18474 -2.35380 -0.79934 -0.01732 0.07076 -0.12597 0.98936
1633433985686230016,-0.18684 -2.36319 -0.80101 -0.01743 0.07066 -0.12671 0.98927
1633433985753048064,-0.18884 -2.38345 -0.80501 -0.01818 0.06995 -0.12831 0.98910
1633433985786475008,-0.19082 -2.39230 -0.80699 -0.01890 0.06964 -0.12912 0.98900
1633433985853323008,-0.19410 -2.41282 -0.81095 -0.02000 0.06914 -0.13080 0.98879
1633433985886717184,-0.19591 -2.42377 -0.81284 -0.02072 0.06833 -0.13154 0.98874
1633433985953568000,-0.19795 -2.44397 -0.81688 -0.02154 0.06760 -0.13324 0.98854
1633433986020385024,-0.20075 -2.46530 -0.82067 -0.02232 0.06707 -0.13471 0.98836
1633433986053811200,-0.20404 -2.47621 -0.82217 -0.02265 0.06664 -0.13544 0.98828
1633433986087238144,-0.20656 -2.48688 -0.82367 -0.02284 0.06637 -0.13618 0.98819
1633433986154087168,-0.20970 -2.50560 -0.82688 -0.02272 0.06659 -0.13776 0.98796
1633433986187483136,-0.21372 -2.51507 -0.82795 -0.02264 0.06672 -0.13837 0.98787
1633433986254332160,-0.21820 -2.53331 -0.83059 -0.02236 0.06704 -0.13982 0.98765
1633433986287753984,-0.22186 -2.54317 -0.83154 -0.02219 0.06689 -0.14041 0.98758
1633433986354574848,-0.22611 -2.56211 -0.83400 -0.02180 0.06705 -0.14169 0.98740
1633433986388001024,-0.22903 -2.57196 -0.83459 -0.02163 0.06708 -0.14237 0.98730
1633433986454850816,-0.23306 -2.59199 -0.83664 -0.02161 0.06722 -0.14387 0.98707
1633433986488247040,-0.23547 -2.60153 -0.83712 -0.02174 0.06731 -0.14454 0.98697
1633433986555095040,-0.23981 -2.62076 -0.83878 -0.02188 0.06776 -0.14579 0.98675
1633433986588517888,-0.24231 -2.63094 -0.83980 -0.02219 0.06776 -0.14641 0.98665
1633433986655334912,-0.24661 -2.65080 -0.84178 -0.02260 0.06799 -0.14770 0.98643
1633433986688764160,-0.24896 -2.66019 -0.84250 -0.02282 0.06821 -0.14837 0.98631
1633433986755611904,-0.25316 -2.67986 -0.84437 -0.02348 0.06836 -0.14997 0.98604
1633433986822433024,-0.25676 -2.69947 -0.84635 -0.02431 0.06828 -0.15136 0.98582
1633433986855855872,-0.25926 -2.70997 -0.84758 -0.02478 0.06795 -0.15198 0.98573
1633433986889286144,-0.26151 -2.72053 -0.84890 -0.02511 0.06769 -0.15266 0.98564
1633433986956101888,-0.26529 -2.74053 -0.85151 -0.02554 0.06730 -0.15399 0.98545
1633433986989528064,-0.26857 -2.75087 -0.85274 -0.02564 0.06691 -0.15456 0.98538
1633433987056375040,-0.27367 -2.77004 -0.85523 -0.02538 0.06655 -0.15606 0.98518
1633433987089806080,-0.27740 -2.77866 -0.85643 -0.02517 0.06630 -0.15673 0.98509
1633433987156620032,-0.28266 -2.79671 -0.85923 -0.02465 0.06594 -0.15846 0.98485
1633433987190042112,-0.28592 -2.80563 -0.86030 -0.02446 0.06566 -0.15915 0.98477
1633433987256889088,-0.29079 -2.82252 -0.86256 -0.02405 0.06540 -0.16063 0.98455
1633433987290284032,-0.29391 -2.83179 -0.86329 -0.02407 0.06510 -0.16120 0.98448
1633433987357132032,-0.29885 -2.85034 -0.86475 -0.02419 0.06502 -0.16243 0.98428
1633433987390557952,-0.30190 -2.86028 -0.86535 -0.02445 0.06486 -0.16298 0.98419
1633433987457377024,-0.30715 -2.87943 -0.86652 -0.02497 0.06513 -0.16421 0.98396
1633433987490802944,-0.31001 -2.88895 -0.86697 -0.02534 0.06525 -0.16483 0.98384
1633433987557654016,-0.31515 -2.90775 -0.86785 -0.02597 0.06539 -0.16625 0.98357
1633433987591051008,-0.31815 -2.91705 -0.86828 -0.02624 0.06539 -0.16690 0.98345
1633433987657895936,-0.32272 -2.93591 -0.86984 -0.02688 0.06512 -0.16828 0.98322
1633433987691335936,-0.32577 -2.94589 -0.87056 -0.02717 0.06488 -0.16889 0.98312
1633433987758141952,-0.33076 -2.96563 -0.87190 -0.02768 0.06462 -0.17023 0.98289
1633433987791567104,-0.33465 -2.97535 -0.87253 -0.02781 0.06428 -0.17073 0.98283
1633433987858416128,-0.34015 -2.99317 -0.87442 -0.02785 0.06401 -0.17221 0.98258
1633433987891808000,-0.34403 -3.00263 -0.87555 -0.02788 0.06363 -0.17284 0.98250
1633433987958658048,-0.34989 -3.01956 -0.87766 -0.02768 0.06335 -0.17433 0.98226
1633433987992086016,-0.35296 -3.02844 -0.87873 -0.02758 0.06315 -0.17496 0.98216
1633433988058906112,-0.35858 -3.04614 -0.88100 -0.02731 0.06285 -0.17636 0.98194
1633433988092336896,-0.36185 -3.05495 -0.88183 -0.02725 0.06266 -0.17691 0.98185
1633433988192604160,-0.37028 -3.08160 -0.88417 -0.02728 0.06237 -0.17896 0.98150
1633433988225997056,-0.37362 -3.09073 -0.88427 -0.02739 0.06230 -0.17950 0.98140
1633433988259421952,-0.37649 -3.09924 -0.88467 -0.02740 0.06232 -0.18019 0.98127
1633433988292846848,-0.37934 -3.10780 -0.88493 -0.02758 0.06241 -0.18080 0.98115
1633433988359672064,-0.38518 -3.12527 -0.88561 -0.02786 0.06269 -0.18215 0.98088
1633433988393091072,-0.38828 -3.13460 -0.88573 -0.02819 0.06271 -0.18282 0.98074
1633433988459939072,-0.39363 -3.15208 -0.88634 -0.02858 0.06285 -0.18426 0.98045
1633433988493367040,-0.39673 -3.16043 -0.88652 -0.02871 0.06279 -0.18487 0.98034
1633433988560187136,-0.40219 -3.17875 -0.88773 -0.02926 0.06244 -0.18618 0.98009
1633433988593612032,-0.40559 -3.18748 -0.88824 -0.02931 0.06219 -0.18672 0.98001
1633433988660459008,-0.41146 -3.20611 -0.88977 -0.02973 0.06170 -0.18810 0.97976
1633433988693854208,-0.41464 -3.21473 -0.89029 -0.02973 0.06157 -0.18883 0.97963
1633433988760704000,-0.42139 -3.23231 -0.89163 -0.02961 0.06121 -0.19021 0.97938
1633433988794130176,-0.42524 -3.24041 -0.89236 -0.02954 0.06094 -0.19083 0.97928
1633433988860947968,-0.43135 -3.25718 -0.89384 -0.02919 0.06066 -0.19229 0.97903
1633433988894393856,-0.43449 -3.26579 -0.89463 -0.02913 0.06043 -0.19293 0.97892
1633433988961222912,-0.44013 -3.28295 -0.89603 -0.02903 0.06011 -0.19434 0.97866
1633433988994620160,-0.44369 -3.29098 -0.89660 -0.02904 0.05983 -0.19493 0.97856
1633433989061466880,-0.44980 -3.30829 -0.89729 -0.02928 0.05966 -0.19609 0.97833
1633433989094892032,-0.45352 -3.31606 -0.89731 -0.02942 0.05953 -0.19665 0.97822
1633433989161712896,-0.46023 -3.33432 -0.89795 -0.02989 0.05931 -0.19795 0.97796
1633433989195142144,-0.46385 -3.34296 -0.89811 -0.03012 0.05924 -0.19857 0.97783
1633433989261986048,-0.47043 -3.35976 -0.89880 -0.03031 0.05922 -0.20000 0.97754
1633433989295397888,-0.47416 -3.36829 -0.89924 -0.03038 0.05903 -0.20059 0.97742
1633433989362226944,-0.48024 -3.38529 -0.90074 -0.03038 0.05862 -0.20187 0.97718
1633433989395656960,-0.48363 -3.39365 -0.90147 -0.03043 0.05831 -0.20246 0.97708
1633433989462472960,-0.49020 -3.41165 -0.90290 -0.03062 0.05783 -0.20371 0.97684
1633433989495902976,-0.49404 -3.42115 -0.90329 -0.03073 0.05758 -0.20430 0.97673
1633433989562750976,-0.50092 -3.43791 -0.90400 -0.03090 0.05734 -0.20554 0.97648
1633433989596174080,-0.50493 -3.44638 -0.90430 -0.03098 0.05720 -0.20614 0.97636
1633433989662995968,-0.51211 -3.46298 -0.90508 -0.03110 0.05707 -0.20744 0.97609
1633433989696419840,-0.51572 -3.47104 -0.90529 -0.03116 0.05708 -0.20815 0.97593
1633433989763237120,-0.52224 -3.48756 -0.90581 -0.03114 0.05696 -0.20954 0.97564
1633433989796659968,-0.52568 -3.49532 -0.90615 -0.03108 0.05700 -0.21021 0.97550
1633433989863510016,-0.53211 -3.51141 -0.90682 -0.03118 0.05686 -0.21147 0.97523
1633433989896936960,-0.53588 -3.52022 -0.90718 -0.03132 0.05668 -0.21202 0.97512
1633433989963757056,-0.54242 -3.53635 -0.90798 -0.03135 0.05658 -0.21322 0.97486
1633433989997180928,-0.54614 -3.54519 -0.90836 -0.03139 0.05644 -0.21381 0.97474
1633433990097443072,-0.55674 -3.57000 -0.90969 -0.03150 0.05598 -0.21583 0.97432
1633433990130850048,-0.56062 -3.57789 -0.91005 -0.03159 0.05584 -0.21648 0.97418
1633433990164273920,-0.56448 -3.58677 -0.91041 -0.03174 0.05574 -0.21709 0.97404
1633433990197699072,-0.56825 -3.59507 -0.91070 -0.03184 0.05560 -0.21769 0.97391
1633433990264517120,-0.57544 -3.61186 -0.91110 -0.03201 0.05553 -0.21895 0.97363
1633433990297942016,-0.57920 -3.62079 -0.91134 -0.03210 0.05538 -0.21959 0.97349
1633433990364792064,-0.58633 -3.63766 -0.91175 -0.03221 0.05531 -0.22096 0.97318
1633433990398184960,-0.59000 -3.64638 -0.91208 -0.03224 0.05520 -0.22163 0.97303
1633433990465039872,-0.59719 -3.66325 -0.91250 -0.03239 0.05508 -0.22292 0.97274
1633433990498483968,-0.60077 -3.67132 -0.91274 -0.03244 0.05497 -0.22351 0.97261
1633433990565284864,-0.60808 -3.68843 -0.91328 -0.03271 0.05473 -0.22467 0.97235
1633433990598710016,-0.61194 -3.69694 -0.91360 -0.03284 0.05461 -0.22520 0.97223
1633433990665564928,-0.61887 -3.71279 -0.91431 -0.03287 0.05451 -0.22642 0.97195
1633433990698952960,-0.62270 -3.72095 -0.91468 -0.03285 0.05441 -0.22696 0.97183
1633433990765806080,-0.63010 -3.73719 -0.91545 -0.03287 0.05409 -0.22822 0.97155
1633433990799230208,-0.63432 -3.74558 -0.91586 -0.03287 0.05379 -0.22881 0.97143
1633433990866051072,-0.64095 -3.76065 -0.91727 -0.03304 0.05333 -0.23011 0.97114
1633433990899473920,-0.64521 -3.76948 -0.91725 -0.03293 0.05292 -0.23072 0.97102
1633433990966321920,-0.65107 -3.78446 -0.91788 -0.03280 0.05245 -0.23190 0.97077
1633433990999748864,-0.65553 -3.79415 -0.91870 -0.03260 0.05187 -0.23248 0.97067
1633433991066566912,-0.66243 -3.81124 -0.92032 -0.03184 0.05113 -0.23381 0.97041
1633433991099994880,-0.66717 -3.82082 -0.92042 -0.03108 0.05046 -0.23437 0.97034
1633433991166811904,-0.67418 -3.83644 -0.92127 -0.02992 0.04978 -0.23556 0.97012
1633433991200236032,-0.67823 -3.84342 -0.92158 -0.02941 0.04937 -0.23594 0.97007
1633433991267087104,-0.68512 -3.85825 -0.92249 -0.02864 0.04886 -0.23695 0.96987
1633433991300520960,-0.68889 -3.86595 -0.92273 -0.02826 0.04852 -0.23733 0.96980
1633433991367328000,-0.69507 -3.88048 -0.92350 -0.02804 0.04807 -0.23817 0.96963
1633433991400749824,-0.69892 -3.88970 -0.92373 -0.02808 0.04772 -0.23848 0.96957
1633433991467570944,-0.70551 -3.90485 -0.92401 -0.02829 0.04727 -0.23920 0.96941
1633433991500994816,-0.70901 -3.91256 -0.92381 -0.02841 0.04699 -0.23956 0.96933
1633433991567845120,-0.71540 -3.92711 -0.92388 -0.02897 0.04675 -0.24035 0.96913
1633433991601270016,-0.71937 -3.93468 -0.92384 -0.02914 0.04653 -0.24067 0.96905
1633433991668088832,-0.72591 -3.94956 -0.92416 -0.02953 0.04640 -0.24136 0.96888
1633433991701509120,-0.72939 -3.95695 -0.92426 -0.02959 0.04625 -0.24165 0.96881
1633433991768364032,-0.73569 -3.97140 -0.92490 -0.02966 0.04594 -0.24244 0.96862
1633433991801757952,-0.73887 -3.97853 -0.92517 -0.02965 0.04572 -0.24278 0.96855
1633433991868604928,-0.74432 -3.99223 -0.92580 -0.02963 0.04534 -0.24350 0.96839
1633433991902031872,-0.74719 -3.99914 -0.92596 -0.02960 0.04514 -0.24373 0.96834
1633433991968851968,-0.75271 -4.01267 -0.92660 -0.02959 0.04469 -0.24422 0.96824
1633433992002275840,-0.75627 -4.01975 -0.92655 -0.02962 0.04435 -0.24439 0.96821
1633433992069127936,-0.76190 -4.03284 -0.92636 -0.02966 0.04417 -0.24495 0.96807
1633433992102521856,-0.76546 -4.03998 -0.92619 -0.02968 0.04400 -0.24518 0.96802
1633433992169369088,-0.77120 -4.05302 -0.92606 -0.02969 0.04402 -0.24566 0.96790
1633433992202795008,-0.77410 -4.06001 -0.92591 -0.02969 0.04409 -0.24591 0.96783
1633433992269617152,-0.77965 -4.07294 -0.92592 -0.02978 0.04416 -0.24636 0.96771
1633433992303036928,-0.78243 -4.07929 -0.92586 -0.02979 0.04417 -0.24656 0.96766
1633433992369889024,-0.78731 -4.09184 -0.92591 -0.02976 0.04433 -0.24697 0.96755
1633433992403284992,-0.79018 -4.09819 -0.92593 -0.02983 0.04430 -0.24710 0.96752
1633433992470132992,-0.79540 -4.11074 -0.92593 -0.02983 0.04437 -0.24741 0.96743
1633433992503554048,-0.79828 -4.11663 -0.92590 -0.02986 0.04437 -0.24757 0.96739
1633433992570380032,-0.80355 -4.12849 -0.92595 -0.02994 0.04447 -0.24795 0.96729
1633433992603801856,-0.80642 -4.13428 -0.92581 -0.03002 0.04448 -0.24810 0.96725
1633433992670650880,-0.81126 -4.14532 -0.92567 -0.02998 0.04454 -0.24840 0.96717
1633433992704076032,-0.81372 -4.15122 -0.92565 -0.03002 0.04452 -0.24854 0.96713
1633433992770893056,-0.81846 -4.16310 -0.92582 -0.03016 0.04434 -0.24889 0.96705
1633433992804318976,-0.82100 -4.16908 -0.92602 -0.03022 0.04428 -0.24908 0.96700
1633433992871140096,-0.82554 -4.18051 -0.92652 -0.03039 0.04395 -0.24950 0.96690
1633433992904558848,-0.82797 -4.18626 -0.92666 -0.03048 0.04383 -0.24967 0.96686
1633433992971416832,-0.83242 -4.19753 -0.92690 -0.03064 0.04353 -0.24999 0.96678
1633433993004837888,-0.83483 -4.20317 -0.92696 -0.03069 0.04340 -0.25010 0.96676
1633433993071661824,-0.83913 -4.21417 -0.92721 -0.03076 0.04308 -0.25041 0.96669
1633433993105082880,-0.84135 -4.21930 -0.92736 -0.03084 0.04290 -0.25053 0.96667
1633433993171938048,-0.84591 -4.23031 -0.92785 -0.03092 0.04257 -0.25077 0.96661
1633433993205331968,-0.84812 -4.23572 -0.92800 -0.03093 0.04243 -0.25091 0.96659
1633433993272179968,-0.85257 -4.24653 -0.92835 -0.03100 0.04216 -0.25118 0.96652
1633433993305603072,-0.85479 -4.25197 -0.92846 -0.03101 0.04204 -0.25127 0.96651
1633433993372422912,-0.85943 -4.26359 -0.92872 -0.03124 0.04181 -0.25142 0.96647
1633433993405847040,-0.86162 -4.26891 -0.92879 -0.03128 0.04179 -0.25150 0.96645
1633433993472698880,-0.86616 -4.27948 -0.92905 -0.03131 0.04168 -0.25164 0.96642
1633433993506093056,-0.86820 -4.28442 -0.92912 -0.03135 0.04171 -0.25170 0.96640
1633433993606369024,-0.87498 -4.30076 -0.92925 -0.03179 0.04157 -0.25196 0.96632
1633433993639792896,-0.87713 -4.30638 -0.92922 -0.03204 0.04146 -0.25213 0.96627
1633433993673190144,-0.87926 -4.31152 -0.92922 -0.03223 0.04139 -0.25228 0.96623
1633433993706607104,-0.88126 -4.31718 -0.92917 -0.03243 0.04133 -0.25238 0.96620
